YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.8,34.8,,,32.3,37.4,Gender,Female,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.0,29,,,26.5,31.6,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.7,32.7,,,30.3,35.2,Gender,Female,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.2,31.2,,,29.3,33.2,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,39.1,39.1,,,27.7,52,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,42.0,42,,,36.5,47.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.8,32.8,,,30,35.6,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.5,29.5,,,18.2,44,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.5,30.5,,,28.1,32.9,Gender,Female,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.3,35.3,,,32.6,38.1,Gender,Female,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.5,32.5,,,30.5,34.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.5,33.5,,,30.9,36.2,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.8,33.8,,,31.9,35.7,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.4,25.4,,,16.6,36.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.1,29.1,,,26.9,31.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.2,28.2,,,17,42.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,40.7,40.7,,,36.2,45.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,40.7,40.7,,,35.1,46.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.2,29.2,,,27.5,31,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.2,36.2,,,33.5,39.1,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,46.6,46.6,,,41,52.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.3,34.3,,,32.4,36.4,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.5,22.5,,,13.8,34.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2017,2017,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,27.0,27,,,17.8,38.8,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.2,29.2,,,26.8,31.7,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.2,33.2,,,30.6,35.9,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2017,2017,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.9,32.9,,,31.2,34.8,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.0,32,,,29.1,35.1,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.7,33.7,,,31.9,35.5,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,36.2,36.2,,,33.6,38.9,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.9,32.9,,,30,36,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.4,30.4,,,28.1,32.9,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.7,27.7,,,24.2,31.5,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,42.7,42.7,,,37,48.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,35.3,35.3,,,32.7,38.1,Gender,Female,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.9,32.9,,,30.2,35.8,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,25.8,25.8,,,16.1,38.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.1,22.1,,,12.5,35.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.0,32,,,29.8,34.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.6,29.6,,,27.5,31.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.5,32.5,,,30.7,34.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.6,29.6,,,28,31.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.9,32.9,,,30.9,35.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.4,27.4,,,24.7,30.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,18.9,18.9,,,10.8,30.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.8,21.8,,,13.3,33.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,20.5,20.5,,,12,32.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,25.3,25.3,,,15.8,37.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,39.1,39.1,,,26.8,52.9,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.5,32.5,,,17.1,53.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.6,16.6,,,9.4,27.7,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2017,2017,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.8,32.8,,,31.1,34.6,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.3,33.3,,,31.3,35.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.9,31.9,,,28.8,35.1,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,47.7,47.7,,,36.4,59.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2017,2017,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.1,31.1,,,22.2,41.6,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,38.9,38.9,,,24.3,55.9,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2017,2017,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,35.6,35.6,,,22.7,50.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2012,2012,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.4,30.4,,,28.1,32.9,Gender,Male,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2018,2018,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.8,34.8,,,23.5,48.1,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2015,2015,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.9,31.9,,,29.9,33.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2013,2013,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2014,2014,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.2,31.2,,,29.2,33.3,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.1,35.1,,,33.2,37.1,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
