analytics_matchkey,max_loan_amount,late_30_days,late_60_days,late_90_days
1909373,1675,0,0,0
1909374,1250,0,0,0
1909375,1000,0,0,0
1909376,1417,0,0,0
1909377,2000,0,0,0
1909378,1525,0,0,0
1909379,1200,0,0,0
1909380,3704,0,0,0
1909381,1430,0,0,0
1909382,1210,0,0,0
1909383,2000,0,0,0
1909384,1610,0,0,0
1909385,2500,0,0,0
1909386,1500,0,0,0
1909387,1200,0,0,0
1909388,1200,0,0,0
1909389,1500,0,0,0
1909390,1055,0,0,0
1909391,1500,0,0,0
1909392,1250,0,0,0
1909393,2000,1,1,1
1909394,3450,0,0,0
1909395,1584,0,0,0
1909396,2600,0,0,0
1909397,1200,0,0,0
1909398,1284,0,0,0
1909399,2175,1,1,1
1909400,3150,0,0,0
1909401,1600,0,0,0
1909402,2750,1,1,1
1909403,1500,0,0,0
1909404,3026,0,0,0
1909405,2290,0,0,0
1909406,1680,0,0,0
1909407,1250,0,0,0
1909408,2500,0,0,0
1909409,1210,0,0,0
1909410,1210,0,0,0
1909411,1354,0,0,0
1909412,2000,1,0,0
1909413,1379,0,0,0
1909414,1000,0,0,0
1909415,2600,0,0,0
1909416,1030,0,0,0
1909417,2000,0,0,0
1909418,1000,0,0,0
1909419,3000,0,0,0
1909420,1055,0,0,0
1909421,3472,0,0,0
1909422,1728,0,0,0
1909423,3150,0,0,0
1909424,1690,0,0,0
1909425,1000,1,1,1
1909426,4000,0,0,0
1909427,1500,0,0,0
1909428,1229,1,0,0
1909429,1500,0,0,0
1909430,1300,0,0,0
1909431,2500,0,0,0
1909432,1000,0,0,0
1909433,2800,0,0,0
1909434,1650,0,0,0
1909435,1000,0,0,0
1909436,1968,0,0,0
1909437,1001,0,0,0
1909438,1060,0,0,0
1909439,1428,0,0,0
1909440,2000,0,0,0
1909441,2000,0,0,0
1909442,2550,0,0,0
1909443,1000,0,0,0
1909444,3000,0,0,0
1909445,1500,0,0,0
1909446,1000,0,0,0
1909447,1500,0,0,0
1909448,1055,0,0,0
1909449,1974,0,0,0
1909450,2240,0,0,0
1909451,1000,0,0,0
1909452,1250,0,0,0
1909453,3800,0,0,0
1909454,1200,0,0,0
1909455,1500,0,0,0
1909456,1913,0,0,0
1909457,1834,0,0,0
1909458,1000,0,0,0
1909459,1000,1,1,1
1909460,1000,0,0,0
1909461,1055,0,0,0
1909462,1200,1,1,1
1909463,2600,0,0,0
1909464,1212,0,0,0
1909465,1587,1,1,1
1909466,4000,0,0,0
1909467,2083,0,0,0
1909468,1800,0,0,0
1909469,1428,0,0,0
1909470,1428,0,0,0
1909471,1595,0,0,0
1909472,1000,0,0,0
1909473,1000,0,0,0
1909474,2000,0,0,0
1909475,1049,0,0,0
1909476,1000,0,0,0
1909477,1225,1,1,1
1909478,1000,0,0,0
1909479,3000,0,0,0
1909480,1047,1,1,1
1909481,1500,0,0,0
1909482,1370,0,0,0
1909483,2071,0,0,0
1909484,3000,0,0,0
1909485,4000,0,0,0
1909486,1045,0,0,0
1909487,1080,0,0,0
1909488,1325,0,0,0
1909489,1080,0,0,0
1909490,2500,0,0,0
1909491,4000,0,0,0
1909492,1391,0,0,0
1909493,1055,0,0,0
1909494,2000,0,0,0
1909495,2550,0,0,0
1909496,1428,0,0,0
1909497,1675,0,0,0
1909498,3190,0,0,0
1909499,2500,1,1,1
1909500,3200,0,0,0
1909501,1521,1,1,1
1909502,1100,0,0,0
1909503,1200,0,0,0
1909504,1225,0,0,0
1909505,3050,0,0,0
1909506,1105,0,0,0
1909507,1105,0,0,0
1909508,1550,0,0,0
1909509,1000,0,0,0
1909510,1153,0,0,0
1909511,1000,1,1,1
1909512,3951,0,0,0
1909513,1590,0,0,0
1909514,1225,0,0,0
1909515,3800,0,0,0
1909516,1690,0,0,0
1909517,1392,0,0,0
1909518,1500,0,0,0
1909519,1575,0,0,0
1909520,1000,0,0,0
1909521,1052,0,0,0
1909522,1000,1,0,0
1909523,1522,1,1,0
1909524,1370,0,0,0
1909525,2500,0,0,0
1909526,1370,0,0,0
1909527,2076,0,0,0
1909528,1370,0,0,0
1909529,1500,0,0,0
1909530,1575,0,0,0
1909531,1390,0,0,0
1909532,2000,0,0,0
1909533,3003,0,0,0
1909534,2500,0,0,0
1909535,1000,0,0,0
1909536,2000,0,0,0
1909537,1500,0,0,0
1909538,1500,0,0,0
1909539,1270,0,0,0
1909540,1500,0,0,0
1909541,3313,0,0,0
1909542,1200,0,0,0
1909543,2708,1,1,1
1909544,1659,1,1,1
1909545,1150,0,0,0
1909546,1055,0,0,0
1909547,1400,0,0,0
1909548,1400,0,0,0
1909549,2600,0,0,0
1909550,3278,0,0,0
1909551,1320,0,0,0
1909552,1000,0,0,0
1909553,1200,0,0,0
1909554,3165,0,0,0
1909555,1055,0,0,0
1909556,1500,0,0,0
1909557,1511,0,0,0
1909558,1669,0,0,0
1909559,1250,1,1,1
1909560,1580,0,0,0
1909561,1726,0,0,0
1909562,2500,0,0,0
1909563,2526,0,0,0
1909564,1000,0,0,0
1909565,1000,0,0,0
1909566,3000,0,0,0
1909567,1025,0,0,0
1909568,1350,0,0,0
1909569,3165,1,0,0
1909570,3000,0,0,0
1909571,1000,0,0,0
1909572,1200,0,0,0
1909573,2000,0,0,0
1909574,3044,0,0,0
1909575,2001,0,0,0
1909576,1000,0,0,0
1909577,1430,0,0,0
1909578,1200,0,0,0
1909579,1000,0,0,0
1909580,1600,0,0,0
1909581,1080,0,0,0
1909582,1200,0,0,0
1909583,1500,0,0,0
1909584,2025,0,0,0
1909585,2000,0,0,0
1909586,2596,0,0,0
1909587,1250,0,0,0
1909588,1250,0,0,0
1909589,2000,0,0,0
1909590,3000,0,0,0
1909591,1500,0,0,0
1909592,3000,0,0,0
1909593,3000,0,0,0
1909594,3000,1,0,0
1909595,1630,0,0,0
1909596,1596,0,0,0
1909597,1655,1,0,0
1909598,1775,0,0,0
1909599,1500,0,0,0
1909600,3000,0,0,0
1909601,1060,0,0,0
1909602,2000,0,0,0
1909603,1100,0,0,0
1909604,1350,0,0,0
1909605,1500,0,0,0
1909606,3000,1,1,0
1909607,2000,0,0,0
1909608,2000,0,0,0
1909609,2458,0,0,0
1909610,1402,0,0,0
1909611,2250,0,0,0
1909612,1575,0,0,0
1909613,2000,0,0,0
1909614,1004,0,0,0
1909615,1210,0,0,0
1909616,1575,0,0,0
1909617,1050,0,0,0
1909618,2500,0,0,0
1909619,3060,0,0,0
1909620,3000,0,0,0
1909621,2600,0,0,0
1909622,3000,0,0,0
1909623,1658,0,0,0
1909624,1055,0,0,0
1909625,1466,0,0,0
1909626,1000,0,0,0
1909627,1030,0,0,0
1909628,1000,0,0,0
1909629,1000,0,0,0
1909630,1562,0,0,0
1909631,1775,1,0,0
1909632,2200,0,0,0
1909633,1000,0,0,0
1909634,1500,0,0,0
1909635,3065,0,0,0
1909636,3000,1,1,1
1909637,1500,0,0,0
1909638,2379,0,0,0
1909639,1009,0,0,0
1909640,3050,0,0,0
1909641,3010,0,0,0
1909642,3010,0,0,0
1909643,1390,0,0,0
1909644,1530,0,0,0
1909645,1680,1,0,0
1909646,1500,0,0,0
1909647,1924,0,0,0
1909648,1200,0,0,0
1909649,1000,1,1,1
1909650,1270,1,1,1
1909651,1400,1,1,1
1909652,2000,0,0,0
1909653,2001,0,0,0
1909654,1500,0,0,0
1909655,2525,0,0,0
1909656,1500,0,0,0
1909657,1200,0,0,0
1909658,3100,0,0,0
1909659,1000,0,0,0
1909660,2150,0,0,0
1909661,1750,0,0,0
1909662,1070,0,0,0
1909663,3710,0,0,0
1909664,1339,0,0,0
1909665,1340,0,0,0
1909666,2000,0,0,0
1909667,2000,0,0,0
1909668,2034,0,0,0
1909669,1875,0,0,0
1909670,1200,0,0,0
1909671,1500,0,0,0
1909672,3000,0,0,0
1909673,4000,1,1,1
1909674,2800,0,0,0
1909675,1237,0,0,0
1909676,1416,0,0,0
1909677,1500,0,0,0
1909678,2950,0,0,0
1909679,3050,0,0,0
1909680,1346,0,0,0
1909681,1000,1,1,1
1909682,1025,0,0,0
1909683,2500,0,0,0
1909684,2000,1,1,0
1909685,1370,0,0,0
1909686,1200,1,0,0
1909687,1100,1,1,1
1909688,1000,0,0,0
1909689,1600,0,0,0
1909690,1250,1,1,1
1909691,2000,0,0,0
1909692,1390,0,0,0
1909693,1500,1,1,0
1909694,1050,0,0,0
1909695,3852,0,0,0
1909696,2083,0,0,0
1909697,1678,1,1,1
1909698,2315,1,1,1
1909699,1282,0,0,0
1909700,1000,0,0,0
1909701,1200,1,1,1
1909702,1156,0,0,0
1909703,1400,1,1,1
1909704,1500,0,0,0
1909705,1500,0,0,0
1909706,1000,0,0,0
1909707,2500,0,0,0
1909708,1500,0,0,0
1909709,1200,0,0,0
1909710,1000,0,0,0
1909711,1000,0,0,0
1909712,1975,0,0,0
1909713,3100,0,0,0
1909714,2000,0,0,0
1909715,4000,0,0,0
1909716,1917,0,0,0
1909717,1050,0,0,0
1909718,2509,0,0,0
1909719,2500,0,0,0
1909720,1402,0,0,0
1909721,1500,0,0,0
1909722,2000,0,0,0
1909723,3500,0,0,0
1909724,1070,0,0,0
1909725,1156,0,0,0
1909726,1200,0,0,0
1909727,3120,1,1,1
1909728,3075,0,0,0
1909729,3218,0,0,0
1909730,1200,0,0,0
1909731,1000,0,0,0
1909732,1500,0,0,0
1909733,1234,0,0,0
1909734,1382,1,1,0
1909735,2075,0,0,0
1909736,1000,0,0,0
1909737,2096,1,1,0
1909738,1620,0,0,0
1909739,1000,0,0,0
1909740,1000,0,0,0
1909741,2083,0,0,0
1909742,1974,0,0,0
1909743,1055,0,0,0
1909744,1229,0,0,0
1909745,3000,0,0,0
1909746,1000,0,0,0
1909747,1500,0,0,0
1909748,2600,0,0,0
1909749,1390,0,0,0
1909750,1749,1,1,1
1909751,1470,0,0,0
1909752,2625,0,0,0
1909753,1650,0,0,0
1909754,1000,1,1,1
1909755,1250,0,0,0
1909756,2457,0,0,0
1909757,1000,0,0,0
1909758,1597,0,0,0
1909759,1500,0,0,0
1909760,1000,0,0,0
1909761,2073,0,0,0
1909762,1000,0,0,0
1909763,1055,0,0,0
1909764,2000,0,0,0
1909765,1000,0,0,0
1909766,2227,0,0,0
1909767,2227,0,0,0
1909768,2050,0,0,0
1909769,1974,0,0,0
1909770,1390,0,0,0
1909771,1312,0,0,0
1909772,1530,0,0,0
1909773,2190,0,0,0
1909774,1370,0,0,0
1909775,3000,0,0,0
1909776,3000,0,0,0
1909777,1200,0,0,0
1909778,2902,0,0,0
1909779,2000,0,0,0
1909780,1500,0,0,0
1909781,1141,0,0,0
1909782,1595,0,0,0
1909783,1676,0,0,0
1909784,1250,0,0,0
1909785,1930,1,1,1
1909786,2000,0,0,0
1909787,2695,1,0,0
1909788,2000,0,0,0
1909789,2000,0,0,0
1909790,2000,0,0,0
1909791,2400,0,0,0
1909792,1294,0,0,0
1909793,2600,0,0,0
1909794,1070,1,1,1
1909795,1400,1,1,1
1909796,3500,0,0,0
1909797,1060,0,0,0
1909798,1001,0,0,0
1909799,2000,0,0,0
1909800,2500,0,0,0
1909801,3313,0,0,0
1909802,2000,0,0,0
1909803,3525,0,0,0
1909804,3100,0,0,0
1909805,2025,0,0,0
1909806,1025,0,0,0
1909807,2310,0,0,0
1909808,1500,0,0,0
1909809,1000,0,0,0
1909810,1003,0,0,0
1909811,1025,0,0,0
1909812,1000,0,0,0
1909813,1000,1,1,1
1909814,1000,0,0,0
1909815,1000,1,1,1
1909816,3011,0,0,0
1909817,3011,0,0,0
1909818,1153,0,0,0
1909819,3000,0,0,0
1909820,1500,0,0,0
1909821,2000,0,0,0
1909822,3000,0,0,0
1909823,1500,0,0,0
1909824,1200,0,0,0
1909825,1500,0,0,0
1909826,1070,0,0,0
1909827,1000,0,0,0
1909828,1500,0,0,0
1909829,1070,0,0,0
1909830,1070,0,0,0
1909831,1000,0,0,0
1909832,1006,0,0,0
1909833,2500,0,0,0
1909834,2500,0,0,0
1909835,1023,0,0,0
1909836,4000,0,0,0
1909837,1250,0,0,0
1909838,1600,0,0,0
1909839,1500,0,0,0
1909840,1217,0,0,0
1909841,1041,1,1,1
1909842,1000,0,0,0
1909843,2053,0,0,0
1909844,1026,0,0,0
1909845,1079,1,0,0
1909846,1079,1,0,0
1909847,1604,0,0,0
1909848,2525,0,0,0
1909849,3909,0,0,0
1909850,2075,0,0,0
1909851,1575,0,0,0
1909852,1325,0,0,0
1909853,3545,1,0,0
1909854,1250,1,1,1
1909855,3098,0,0,0
1909856,1000,0,0,0
1909857,1000,0,0,0
1909858,1000,0,0,0
1909859,1901,0,0,0
1909860,3017,0,0,0
1909861,1428,0,0,0
1909862,1200,0,0,0
1909863,2051,0,0,0
1909864,1562,0,0,0
1909865,1032,0,0,0
1909866,2100,0,0,0
1909867,1055,0,0,0
1909868,1500,1,1,1
1909869,3600,0,0,0
1909870,3600,0,0,0
1909871,1000,0,0,0
1909872,1500,1,1,0
1909873,2574,0,0,0
1909874,1025,0,0,0
1909875,1625,0,0,0
1909876,1200,1,0,0
1909877,3500,0,0,0
1909878,3500,0,0,0
1909879,1009,1,1,0
1909880,1500,0,0,0
1909881,1500,0,0,0
1909882,1500,0,0,0
1909883,1500,0,0,0
1909884,1728,0,0,0
1909885,2108,0,0,0
1909886,2000,0,0,0
1909887,1000,0,0,0
1909888,2110,0,0,0
1909889,1500,1,1,1
1909890,1690,0,0,0
1909891,1080,0,0,0
1909892,1000,0,0,0
1909893,2582,0,0,0
1909894,1499,0,0,0
1909895,1300,0,0,0
1909896,2053,0,0,0
1909897,2083,0,0,0
1909898,1690,0,0,0
1909899,1055,0,0,0
1909900,3500,0,0,0
1909901,3500,0,0,0
1909902,1000,0,0,0
1909903,3000,0,0,0
1909904,2700,0,0,0
1909905,2700,0,0,0
1909906,1000,1,1,1
1909907,2517,0,0,0
1909908,1174,0,0,0
1909909,1100,0,0,0
1909910,1000,0,0,0
1909911,1303,0,0,0
1909912,2825,0,0,0
1909913,1300,0,0,0
1909914,2969,0,0,0
1909915,1000,1,1,1
1909916,2016,0,0,0
1909917,1000,0,0,0
1909918,1000,0,0,0
1909919,1000,0,0,0
1909920,1500,0,0,0
1909921,1500,0,0,0
1909922,1466,0,0,0
1909923,1543,1,1,1
1909924,1500,0,0,0
1909925,2500,0,0,0
1909926,2650,0,0,0
1909927,1370,0,0,0
1909928,1006,0,0,0
1909929,1500,0,0,0
1909930,2600,0,0,0
1909931,1055,0,0,0
1909932,2129,0,0,0
1909933,3000,0,0,0
1909934,1665,0,0,0
1909935,2083,1,1,1
1909936,1545,1,1,1
1909937,2500,0,0,0
1909938,1070,0,0,0
1909939,1055,0,0,0
1909940,1665,0,0,0
1909941,1200,0,0,0
1909942,1030,0,0,0
1909943,1050,1,1,1
1909944,2500,0,0,0
1909945,1650,0,0,0
1909946,1400,1,1,1
1909947,1500,0,0,0
1909948,3150,0,0,0
1909949,1200,0,0,0
1909950,1000,0,0,0
1909951,1090,1,1,1
1909952,1900,0,0,0
1909953,2300,0,0,0
1909954,1500,0,0,0
1909955,3075,0,0,0
1909956,1000,0,0,0
1909957,1200,0,0,0
1909958,4000,0,0,0
1909959,4000,0,0,0
1909960,1500,0,0,0
1909961,1254,0,0,0
1909962,1200,0,0,0
1909963,2549,0,0,0
1909964,2500,0,0,0
1909965,1588,0,0,0
1909966,1402,1,1,1
1909967,3000,0,0,0
1909968,3000,0,0,0
1909969,3600,0,0,0
1909970,1000,0,0,0
1909971,2500,0,0,0
1909972,2040,1,1,0
1909973,1578,0,0,0
1909974,1418,0,0,0
1909975,2600,0,0,0
1909976,1500,0,0,0
1909977,1050,0,0,0
1909978,1203,1,0,0
1909979,2000,0,0,0
1909980,1370,0,0,0
1909981,1200,0,0,0
1909982,1181,0,0,0
1909983,1000,0,0,0
1909984,1500,0,0,0
1909985,1338,0,0,0
1909986,1468,0,0,0
1909987,3000,0,0,0
1909988,2389,0,0,0
1909989,1000,0,0,0
1909990,1800,0,0,0
1909991,3075,0,0,0
1909992,2500,0,0,0
1909993,1400,1,0,0
1909994,1050,0,0,0
1909995,1500,0,0,0
1909996,1200,0,0,0
1909997,1200,0,0,0
1909998,1370,0,0,0
1909999,2005,0,0,0
1910000,3751,0,0,0
1910001,2000,0,0,0
1910002,1550,0,0,0
1910003,1000,0,0,0
1910004,1500,0,0,0
1910005,2250,0,0,0
1910006,1070,1,1,1
1910007,1006,0,0,0
1910008,1370,0,0,0
1910009,1500,0,0,0
1910010,1200,1,1,1
1910011,1105,0,0,0
1910012,1907,0,0,0
1910013,1500,1,1,0
1910014,2496,0,0,0
1910015,1984,0,0,0
1910016,1370,0,0,0
1910017,2000,0,0,0
1910018,2073,0,0,0
1910019,1500,0,0,0
1910020,2090,0,0,0
1910021,3000,0,0,0
1910022,3000,0,0,0
1910023,1500,0,0,0
1910024,1700,0,0,0
1910025,2000,0,0,0
1910026,1225,0,0,0
1910027,2025,0,0,0
1910028,1070,0,0,0
1910029,1055,0,0,0
1910030,1873,0,0,0
1910031,2047,0,0,0
1910032,2047,0,0,0
1910033,2973,0,0,0
1910034,2971,0,0,0
1910035,1600,0,0,0
1910036,1100,0,0,0
1910037,3500,0,0,0
1910038,3500,0,0,0
1910039,1365,0,0,0
1910040,1080,0,0,0
1910041,1055,0,0,0
1910042,1241,1,1,1
1910043,3232,0,0,0
1910044,1876,0,0,0
1910045,2300,0,0,0
1910046,3135,0,0,0
1910047,1640,0,0,0
1910048,1254,0,0,0
1910049,1530,0,0,0
1910050,1391,0,0,0
1910051,1200,0,0,0
1910052,3000,0,0,0
1910053,2462,0,0,0
1910054,1080,0,0,0
1910055,3737,0,0,0
1910056,1225,0,0,0
1910057,1225,0,0,0
1910058,1200,0,0,0
1910059,1000,0,0,0
1910060,1055,0,0,0
1910061,1250,0,0,0
1910062,1250,0,0,0
1910063,1250,0,0,0
1910064,1995,0,0,0
1910065,1000,0,0,0
1910066,1200,0,0,0
1910067,2500,0,0,0
1910068,1025,0,0,0
1910069,1590,0,0,0
1910070,3000,0,0,0
1910071,1250,0,0,0
1910072,2217,1,1,1
1910073,2244,0,0,0
1910074,2045,0,0,0
1910075,2162,0,0,0
1910076,2346,0,0,0
1910077,1256,0,0,0
1910078,3300,0,0,0
1910079,1814,0,0,0
1910080,2000,1,1,1
1910081,1584,0,0,0
1910082,1000,0,0,0
1910083,1050,0,0,0
1910084,1370,0,0,0
1910085,1500,0,0,0
1910086,1203,0,0,0
1910087,1500,0,0,0
1910088,2151,0,0,0
1910089,1500,0,0,0
1910090,1370,0,0,0
1910091,1650,0,0,0
1910092,1166,1,0,0
1910093,2600,0,0,0
1910094,1000,0,0,0
1910095,1003,0,0,0
1910096,1200,0,0,0
1910097,1500,1,1,1
1910098,1282,0,0,0
1910099,1974,0,0,0
1910100,1428,0,0,0
1910101,2255,0,0,0
1910102,1200,0,0,0
1910103,3075,0,0,0
1910104,1055,0,0,0
1910105,1382,0,0,0
1910106,2000,0,0,0
1910107,2000,0,0,0
1910108,1105,0,0,0
1910109,1977,1,1,0
1910110,3100,0,0,0
1910111,1400,0,0,0
1910112,1900,0,0,0
1910113,3145,0,0,0
1910114,1000,0,0,0
1910115,3165,0,0,0
1910116,2000,0,0,0
1910117,1100,0,0,0
1910118,2100,0,0,0
1910119,2100,0,0,0
1910120,1549,0,0,0
1910121,1680,1,0,0
1910122,1506,0,0,0
1910123,1506,0,0,0
1910124,1320,0,0,0
1910125,3087,0,0,0
1910126,4000,0,0,0
1910127,1200,0,0,0
1910128,1500,0,0,0
1910129,1241,0,0,0
1910130,1300,0,0,0
1910131,2006,0,0,0
1910132,2000,0,0,0
1910133,1500,0,0,0
1910134,2000,1,1,1
1910135,2576,0,0,0
1910136,1200,0,0,0
1910137,2700,1,1,1
1910138,1000,0,0,0
1910139,2500,0,0,0
1910140,2500,0,0,0
1910141,2840,0,0,0
1910142,1200,0,0,0
1910143,2110,0,0,0
1910144,2000,0,0,0
1910145,1500,0,0,0
1910146,1500,0,0,0
1910147,1250,0,0,0
1910148,1718,0,0,0
1910149,1500,0,0,0
1910150,1070,0,0,0
1910151,1501,0,0,0
1910152,2600,0,0,0
1910153,2000,0,0,0
1910154,3500,0,0,0
1910155,1500,0,0,0
1910156,3000,1,1,1
1910157,1200,0,0,0
1910158,3029,1,1,0
1910159,3000,1,0,0
1910160,1000,0,0,0
1910161,2663,0,0,0
1910162,1000,1,1,1
1910163,2000,1,1,1
1910164,2000,0,0,0
1910165,1000,0,0,0
1910166,3009,0,0,0
1910167,1680,1,1,1
1910168,1111,0,0,0
1910169,1370,0,0,0
1910170,2000,0,0,0
1910171,1000,0,0,0
1910172,1002,0,0,0
1910173,1530,0,0,0
1910174,1250,1,0,0
1910175,1680,0,0,0
1910176,3000,0,0,0
1910177,1200,0,0,0
1910178,1000,0,0,0
1910179,1000,0,0,0
1910180,1500,0,0,0
1910181,4000,0,0,0
1910182,2025,0,0,0
1910183,3175,1,0,0
1910184,3175,1,0,0
1910185,2051,0,0,0
1910186,1000,0,0,0
1910187,2051,1,1,1
1910188,1007,0,0,0
1910189,3453,0,0,0
1910190,1500,0,0,0
1910191,2500,1,1,1
1910192,2065,0,0,0
1910193,3000,0,0,0
1910194,3000,0,0,0
1910195,2050,0,0,0
1910196,1300,0,0,0
1910197,2550,0,0,0
1910198,3025,0,0,0
1910199,2500,0,0,0
1910200,1000,0,0,0
1910201,2000,0,0,0
1910202,1200,0,0,0
1910203,1428,0,0,0
1910204,1000,0,0,0
1910205,1500,0,0,0
1910206,2000,0,0,0
1910207,1800,0,0,0
1910208,1575,0,0,0
1910209,1575,0,0,0
1910210,3000,0,0,0
1910211,2580,0,0,0
1910212,1700,1,1,1
1910213,1250,0,0,0
1910214,1489,1,1,1
1910215,1500,1,0,0
1910216,1255,0,0,0
1910217,1080,0,0,0
1910218,1036,0,0,0
1910219,1055,1,1,1
1910220,1000,1,1,1
1910221,2000,1,1,1
1910222,1000,0,0,0
1910223,2000,0,0,0
1910224,1000,0,0,0
1910225,1370,0,0,0
1910226,2100,0,0,0
1910227,2018,0,0,0
1910228,2000,0,0,0
1910229,1200,0,0,0
1910230,1678,0,0,0
1910231,1200,0,0,0
1910232,1929,0,0,0
1910233,1000,1,0,0
1910234,1000,1,1,0
1910235,1156,1,1,1
1910236,1000,0,0,0
1910237,1590,0,0,0
1910238,1382,0,0,0
1910239,3165,1,1,1
1910240,1588,1,1,1
1910241,1500,0,0,0
1910242,1227,0,0,0
1910243,1400,1,1,1
1910244,1232,0,0,0
1910245,1000,0,0,0
1910246,1000,0,0,0
1910247,2000,0,0,0
1910248,1084,1,0,0
1910249,1371,0,0,0
1910250,1000,0,0,0
1910251,1500,0,0,0
1910252,1575,0,0,0
1910253,1200,1,0,0
1910254,2604,0,0,0
1910255,1055,0,0,0
1910256,1055,0,0,0
1910257,1627,1,1,1
1910258,2070,0,0,0
1910259,3000,0,0,0
1910260,3075,0,0,0
1910261,1000,0,0,0
1910262,1403,1,0,0
1910263,1030,0,0,0
1910264,3000,0,0,0
1910265,2000,0,0,0
1910266,3000,0,0,0
1910267,4000,0,0,0
1910268,1200,0,0,0
1910269,1200,0,0,0
1910270,1284,0,0,0
1910271,1301,0,0,0
1910272,1679,0,0,0
1910273,2071,0,0,0
1910274,1284,1,0,0
1910275,1150,0,0,0
1910276,1000,1,1,1
1910277,1370,0,0,0
1910278,2075,0,0,0
1910279,2000,0,0,0
1910280,1284,0,0,0
1910281,3000,0,0,0
1910282,2500,0,0,0
1910283,2600,0,0,0
1910284,1807,0,0,0
1910285,1000,0,0,0
1910286,1000,0,0,0
1910287,2000,0,0,0
1910288,2975,0,0,0
1910289,1200,0,0,0
1910290,3150,0,0,0
1910291,1875,0,0,0
1910292,2409,0,0,0
1910293,1156,0,0,0
1910294,3000,0,0,0
1910295,1070,0,0,0
1910296,3100,0,0,0
1910297,1100,0,0,0
1910298,1400,1,1,1
1910299,2075,0,0,0
1910300,1241,0,0,0
1910301,2000,0,0,0
1910302,1170,0,0,0
1910303,1744,0,0,0
1910304,2500,0,0,0
1910305,1575,0,0,0
1910306,1000,0,0,0
1910307,1000,0,0,0
1910308,1000,0,0,0
1910309,1229,0,0,0
1910310,1210,0,0,0
1910311,1500,0,0,0
1910312,2695,0,0,0
1910313,1055,1,1,1
1910314,2000,0,0,0
1910315,1680,1,1,1
1910316,1000,0,0,0
1910317,2001,0,0,0
1910318,2736,0,0,0
1910319,1500,1,1,1
1910320,1749,0,0,0
1910321,2600,0,0,0
1910322,1025,0,0,0
1910323,1055,0,0,0
1910324,2500,0,0,0
1910325,1200,0,0,0
1910326,1200,0,0,0
1910327,2858,0,0,0
1910328,2000,0,0,0
1910329,2075,0,0,0
1910330,2000,0,0,0
1910331,2935,0,0,0
1910332,3000,0,0,0
1910333,2690,0,0,0
1910334,1000,0,0,0
1910335,1080,0,0,0
1910336,2700,0,0,0
1910337,1250,0,0,0
1910338,1000,0,0,0
1910339,1000,0,0,0
1910340,1070,0,0,0
1910341,1000,0,0,0
1910342,4000,0,0,0
1910343,2000,0,0,0
1910344,1350,1,1,0
1910345,1000,0,0,0
1910346,1939,0,0,0
1910347,1939,0,0,0
1910348,1500,0,0,0
1910349,2200,0,0,0
1910350,1500,0,0,0
1910351,2250,1,1,1
1910352,1500,1,0,0
1910353,1390,0,0,0
1910354,3500,1,1,1
1910355,2000,1,1,1
1910356,3105,1,0,0
1910357,3049,0,0,0
1910358,3049,0,0,0
1910359,1425,0,0,0
1910360,1055,1,1,1
1910361,1200,0,0,0
1910362,1055,0,0,0
1910363,2000,0,0,0
1910364,1000,1,1,1
1910365,2050,0,0,0
1910366,1500,0,0,0
1910367,1200,1,0,0
1910368,3075,0,0,0
1910369,1000,0,0,0
1910370,2702,0,0,0
1910371,1000,0,0,0
1910372,1025,0,0,0
1910373,2400,0,0,0
1910374,1685,0,0,0
1910375,1070,0,0,0
1910376,1390,0,0,0
1910377,1500,0,0,0
1910378,2421,0,0,0
1910379,1055,0,0,0
1910380,1140,0,0,0
1910381,1700,0,0,0
1910382,2000,0,0,0
1910383,2206,0,0,0
1910384,1200,0,0,0
1910385,1065,1,1,1
1910386,1875,0,0,0
1910387,2000,0,0,0
1910388,2000,0,0,0
1910389,1500,0,0,0
1910390,1000,0,0,0
1910391,1370,0,0,0
1910392,1000,0,0,0
1910393,2018,0,0,0
1910394,3150,0,0,0
1910395,2000,0,0,0
1910396,3000,0,0,0
1910397,1282,0,0,0
1910398,1000,0,0,0
1910399,2210,1,1,1
1910400,1052,0,0,0
1910401,1069,0,0,0
1910402,2000,0,0,0
1910403,2000,0,0,0
1910404,1500,0,0,0
1910405,1025,0,0,0
1910406,1000,0,0,0
1910407,2800,0,0,0
1910408,1500,0,0,0
1910409,1241,0,0,0
1910410,1270,0,0,0
1910411,1500,0,0,0
1910412,1055,0,0,0
1910413,2015,0,0,0
1910414,1570,0,0,0
1910415,1680,0,0,0
1910416,1050,0,0,0
1910417,1000,0,0,0
1910418,1500,0,0,0
1910419,1053,0,0,0
1910420,1000,1,1,1
1910421,2500,0,0,0
1910422,1530,0,0,0
1910423,1025,0,0,0
1910424,2000,0,0,0
1910425,1000,0,0,0
1910426,2000,0,0,0
1910427,1000,0,0,0
1910428,2000,0,0,0
1910429,1500,0,0,0
1910430,1883,0,0,0
1910431,1500,0,0,0
1910432,1101,0,0,0
1910433,2100,0,0,0
1910434,3100,0,0,0
1910435,1475,0,0,0
1910436,1500,1,1,1
1910437,1039,0,0,0
1910438,1200,1,1,1
1910439,2500,0,0,0
1910440,3000,0,0,0
1910441,1070,0,0,0
1910442,1700,0,0,0
1910443,1859,0,0,0
1910444,1005,0,0,0
1910445,2083,0,0,0
1910446,1000,0,0,0
