analytics_matchkey,industry_code_kind_of_business,reporting_subscriber_code,public_record_type_code,effective_date_date_verified,filed_date,paid_date,amount,public_record_source_type_code,equal_credit_opportunity_act_code,legislative_prohibited_code,plaintiff_name,attorney_name,docket_number
1935738,ZP,26P,3D,20110616,20110524,20110615,,FE,I,1,,,
1935744,ZP,01Z,3D,20151010,20150731,20151009,,FE,I,1,,,
1935744,ZP,01Z,3D,20150626,20141103,20150625,,FE,I,1,,,
1935744,ZP,01Z,3F,20151105,20151103,,,FE,I,1,,,
1935745,Z,384,CJ,20131102,20130820,,7729,CI,I,1,,,
1935756,ZP,133,CJ,20120418,20120411,,1910,CI,I,1,,,
1935767,ZP,970,7X,20110811,20110425,20110810,,FE,C,1,,,
1935779,Z,89,PC,20131205,20130130,20131126,1086,CI,I,1,,,
1935782,ZP,201,FT,20140114,20131202,,10927,RD,I,1,,,
1935782,ZP,201,FT,20140610,20140425,,1398,RD,I,1,,,
1935782,ZP,201,FT,20140610,20140402,,4443,RD,I,1,,,
1935784,ZP,443,7X,20130328,20120315,20130326,,FE,I,1,,,
1935797,ZP,497,PC,20151128,20110819,20111101,350,CI,I,2,,,
1935797,ZP,497,PC,20151128,20110819,20120103,141,CI,I,2,,,
1935797,ZP,497,PC,20110630,20110125,20110222,1515,CI,I,2,,,
1935797,ZP,497,PC,20100826,20100611,20100819,124,CI,C,2,,,
1935797,ZP,497,CJ,20160809,20160705,,1333,CI,I,2,,,
1935801,ZP,103,CJ,20110412,20110406,,657,CI,I,1,,,
1935804,ZP,50,CB,20110928,20110420,20140825,2094,CI,C,1,,,
1935804,ZP,419,7X,20141203,20140825,20141202,,FE,C,1,,,
1935805,ZP,12D,CJ,20141206,20141008,,1472,CI,C,1,,,
1935821,ZP,178,PC,20141028,20111110,20140606,3859,CI,I,2,,,
1935822,ZP,236,SL,20150605,20141020,,0,RD,I,1,,,
1935826,ZP,142,PC,20141112,20130910,20140908,1093,CI,I,1,,,
1935827,ZP,280,7X,20090611,20090312,20090610,,FE,C,1,,,
1935831,Z,495,CJ,20120308,20120201,,2179,CI,I,1,,,
1935831,ZP,524,CJ,20101026,20101012,,4376,CI,I,1,,,
1935831,ZP,525,PC,20120621,20100811,20120126,2088,CI,I,1,,,
1935832,ZP,524,CJ,20120626,20120329,,1000,CI,C,1,,,
1935834,ZP,153,SL,20131120,20131108,,1293,RD,C,1,,,
1935834,ZP,151,7X,20081104,20080710,20081103,,FE,C,1,,,
1935835,ZP,52,RL,20141216,20130503,20141112,624,RD,I,1,,,
1935841,ZP,285,CJ,20130416,20120907,,581,CI,I,1,,,
1935841,ZP,285,CJ,20110720,20110603,,926,CI,C,1,,,
1935841,ZP,285,CJ,20091230,20091204,,273,CI,I,1,,,
1935846,ZP,372,7X,20121107,20120718,20121106,,FE,C,1,,,
1935848,Z,20U,CJ,20120111,20111004,,1800,CI,C,1,,,
1935848,ZP,16G,CJ,20120103,20111219,,3461,CI,I,1,,,
1935851,ZP,101,CJ,20150107,20141124,,1814,CI,I,1,,,
1935854,ZP,34G,CJ,20100914,20100820,,521,SU,I,1,,,
1935864,ZP,75,7X,20130926,20130604,20130925,,FE,C,1,,,
1935866,ZP,03F,7X,20150113,20141010,20150112,,FE,C,1,,,
1935877,ZP,25V,SL,20100804,20100629,,2385,RD,I,1,,,
1935888,Z,124,SL,20131019,20130924,,3304,RD,C,1,,,
1935888,ZP,1,7X,20130815,20130508,20130813,,FE,C,1,,,
1935888,Z,130,CB,20110824,20110714,20130508,823,CI,I,1,,,
1935888,Z,124,PF,20131019,20100909,20130913,2563,RD,C,1,,,
1935899,ZP,275,3X,20131104,20100408,20121005,,BK,I,1,,,
1935899,ZP,138,CJ,20160503,20160111,,1272,CI,I,1,,,
1935899,ZP,138,CJ,20150324,20150303,,577,CI,I,1,,,
1935900,ZP,01R,3X,20160126,20101112,20160125,,FE,C,1,,,
1935901,ZP,56Z,FT,20110426,20110304,,1852,RD,C,1,,,
1935902,ZP,182,CJ,20150203,20150115,,865,CI,I,1,,,
1935902,ZP,182,CJ,20140527,20140311,,1673,CI,I,1,,,
1935915,ZP,26L,3X,20151017,20101013,20151015,,FE,C,1,,,
1935934,ZP,126,CJ,20160810,20151116,,3000,MU,I,1,,,
1935937,Z,13M,PC,20160503,20150415,20150715,267,CI,I,1,,,
1935940,ZP,914,PC,20140522,20130806,20140514,117,CI,I,1,,,
1935940,ZP,37,CJ,20130709,20130430,,4211,CI,I,1,,,
1935940,ZP,914,PC,20130522,20121116,20121217,273,CI,C,1,,,
1935940,ZP,914,PC,20141101,20140306,20141024,1300,CI,I,1,,,
1935940,ZP,37,PC,20131126,20130924,20131031,1297,CI,I,1,,,
1935941,ZP,37,PC,20121031,20120612,20121019,1076,CI,I,1,,,
1935941,ZP,37,PC,20120828,20120315,20120731,813,CI,I,1,,,
1935941,ZP,914,CJ,20101005,20100304,,1040,CI,I,1,,,
1935941,ZP,914,CJ,20130917,20130820,,571,CI,I,1,,,
1935941,ZP,37,CJ,20130409,20130214,,753,CI,I,1,,,
1935941,ZP,37,CJ,20120918,20120731,,1016,CI,I,1,,,
1935942,ZP,37,PC,20121031,20120612,20121019,1076,CI,I,1,,,
1935942,ZP,37,PC,20120828,20120315,20120731,813,CI,I,1,,,
1935942,ZP,914,CJ,20101005,20100304,,1040,CI,I,1,,,
1935942,ZP,37,CJ,20120918,20120731,,1016,CI,I,1,,,
1935942,ZP,37,CJ,20130409,20130214,,753,CI,I,1,,,
1935942,ZP,914,CJ,20130917,20130820,,571,CI,I,1,,,
1935944,ZP,154,RL,20100204,20090922,20100119,255,RD,I,1,,,
1935944,ZP,154,RL,20130822,20130611,20130808,547,RD,I,1,,,
1935944,ZP,154,RL,20150528,20140506,20150508,496,RD,I,1,,,
1935944,ZP,154,RL,20160623,20150604,20160607,537,RD,I,1,,,
1935948,ZP,970,7X,20090925,20090622,20090924,,FE,I,1,,,
1935954,ZP,10J,SL,20120522,20120518,,1241,RD,I,1,,,
1935954,ZP,10J,RL,20160601,20100920,20160329,2131,RD,C,1,,,
1935966,ZP,151,7X,20081007,20080611,20081006,,FE,C,1,,,
1935973,ZP,1,CJ,20150829,20150518,,3056,CI,I,1,,,
1935975,ZP,204,7X,20090602,20090212,20090601,,FE,I,1,,,
1935984,ZP,185,RL,20130918,20090819,20130903,519,RD,I,1,,,
1935986,ZP,433,CJ,20100818,20100726,,1931,CI,C,1,,,
1935986,ZP,433,CJ,20100522,20100119,,1148,CI,C,1,,,
1935989,ZP,2,FT,20100925,20100713,,12753,RD,I,1,,,
1935989,ZP,2,FT,20110924,20110214,,2595,RD,I,1,,,
1935993,ZP,632,7X,20080305,20071108,20080304,,FE,C,1,,,
1935997,ZP,25N,RL,20130305,20121207,20130212,1120,RD,I,1,,,
1935997,ZP,25N,SL,20150903,20141021,,6504,RD,I,1,,,
1936004,ZP,15Q,3X,20140611,20091104,20140609,,FE,C,1,,,
1936011,ZP,107,PC,20150424,20120928,20121028,547,CI,I,2,,,
1936011,ZP,107,PC,20150424,20121129,20150320,101,CI,I,1,,,
1936011,ZP,107,PC,20150424,20091116,20110830,240,CI,I,1,,,
1936011,Z,92,PC,20111013,20100219,20110831,1391,CI,I,2,,,
1936011,ZP,107,PC,20150424,20101115,20110830,235,CI,I,1,,,
1936011,ZP,105,RL,20160607,20151015,20160603,2123,RD,I,1,,,
1936011,ZP,107,CJ,20150501,20150105,,1065,CI,I,1,,,
1936013,ZP,204,7X,20090505,20090123,20090504,,FE,C,1,,,
1936014,ZP,82,PL,20150204,20140113,20150115,2164,RD,C,1,,,
1936018,Z,520,CJ,20140411,20140402,,3340,CI,I,1,,,
1936020,ZP,5,PC,20151119,20120913,20131226,1497,CI,I,1,,,
1936020,ZP,5,PC,20151124,20120816,20140121,1504,CI,I,1,,,
1936020,ZP,143,CB,20160217,20151210,20151211,814,CI,I,1,,,
1936020,ZP,203,7X,20160316,20151211,20160315,,FE,I,1,,,
1936022,ZP,470,SL,20151211,20150306,,621,RD,I,1,,,
1936028,ZP,157,PF,20120508,20070817,20120430,42283,RD,I,1,,,
1936028,ZP,157,PF,20120509,20070817,20120508,71204,RD,I,1,,,
1936049,ZP,135,CJ,20150909,20120810,,1555,MU,C,1,,,
1936052,ZP,372,7X,20141009,20140703,20141008,,FE,C,1,,,
1936056,ZP,4,PF,20121208,20090127,20121119,5477,RD,I,1,,,
1936065,ZP,5,PC,20140614,20130912,20140113,500,CI,I,1,,,
1936065,ZP,5,PC,20150416,20120817,20141119,495,CI,I,1,,,
1936067,ZP,497,PC,20160319,20131003,20141003,3859,CI,I,2,,,
1936067,ZP,497,CJ,20100427,20100312,,99,CI,I,1,,,
1936073,ZP,15Z,PC,20130509,20111102,20121203,5426,CI,I,1,,,
1936074,ZP,01L,3X,20140521,20101021,20140520,,FE,C,1,,,
1936076,ZP,306,7X,20140701,20080222,20081014,,BK,I,1,,,
1936080,ZP,13,PC,20140128,20121204,20130916,839,CI,I,1,,,
1936095,ZP,74,CJ,20160216,20151203,,4875,CI,I,1,,,
1936113,ZP,5,PC,20120829,20110609,20120625,1364,CI,I,1,,,
1936113,ZP,5,CJ,20110112,20101102,,6907,CI,I,1,,,
1936113,ZP,5,CJ,20091230,20091214,,1244,CI,C,1,,,
1936113,ZP,5,CJ,20111020,20110909,,1262,CI,I,1,,,
1936117,ZP,187,3F,20070321,20070316,,,FE,C,1,,,
1936119,ZP,125,RL,20110602,20110328,20110518,0,RD,C,1,,,
1936123,ZP,203,7X,20150610,20150227,20150609,,FE,I,1,,,
1936126,ZP,485,7X,20111223,20110824,20111222,,FE,C,1,,,
1936127,ZP,445,7X,20110610,20110225,20110608,,FE,I,1,,,
1936129,Z,468,CJ,20140618,20140523,,1672,CI,I,1,,,
1936135,ZP,439,7X,20080422,20071220,20080418,,FE,I,1,,,
1936136,ZP,137,PC,20140515,20100816,20140410,2761,CI,I,1,,,
1936138,ZP,4,FT,20110202,20110125,,6534,RD,I,1,,,
1936139,ZP,65T,CJ,20130103,20110916,,1585,CI,I,1,,,
1936142,ZP,831,PC,20130722,20120106,20120301,548,DC,I,1,,,
1936142,ZP,830,3X,20150319,20120120,20150318,,FE,I,1,,,
1936143,ZP,358,7X,20111014,20110707,20111012,,FE,I,1,,,
1936143,ZP,365,CB,20111109,20110617,20110707,1272,CI,I,1,,,
1936143,ZP,365,CB,20120314,20110329,20110707,1829,CI,I,1,,,
1936144,ZP,35Q,7X,20111012,20110624,20111011,,FE,I,1,,,
1936152,ZP,15P,7X,20081126,20080822,20081124,,FE,I,1,,,
1936173,ZP,381,7X,20071016,20070627,20071015,,FE,C,1,,,
1936174,ZP,381,7X,20071016,20070627,20071015,,FE,C,1,,,
1936177,Z,75,PC,20140510,20131031,20140507,939,CI,I,1,,,
1936177,ZP,524,PC,20140522,20130128,20140410,1699,CI,I,1,,,
1936177,Z,75,CJ,20130118,20130110,,746,CI,I,2,,,
1936177,Z,75,CJ,20121003,20120920,,940,CI,I,1,,,
1936177,ZP,2,PC,20141223,20120712,20140409,1442,CI,I,1,,,
1936177,Z,75,PC,20121027,20110915,20121011,1080,CI,I,1,,,
1936177,Z,75,CJ,20101021,20101007,,1820,CI,I,2,,,
1936177,ZP,168,PL,20110421,20100813,20110411,232,RD,I,1,,,
1936177,ZP,5,CJ,20150114,20150107,,1931,CI,I,1,,,
1936179,ZP,108,7X,20151017,20150630,20151016,,FE,C,1,,,
1936180,Z,125,SL,20141223,20140728,,2130,RD,I,1,,,
1936181,ZP,154,PL,20110311,20100525,20110309,430,RD,C,1,,,
1936181,ZP,154,PL,20100223,20100217,20100222,449,RD,C,1,,,
1936181,ZP,154,PL,20160427,20160322,20160408,207,RD,C,1,,,
1936181,ZP,154,PL,20110311,20101130,20110309,304,RD,C,1,,,
1936184,ZP,1,7X,20080812,20080508,20080811,,FE,C,1,,,
1936189,ZP,293,CJ,20131126,20130815,,350,CI,I,1,,,
1936190,ZP,95,CJ,20130306,20121214,,4246,CI,I,1,,,
1936191,ZP,308,3X,20140827,20100826,20140826,,FE,C,1,,,
1936200,ZP,13D,RL,20150409,20070927,20140414,825,RD,C,1,,,
1936206,ZP,360,FT,20130302,20130225,,50441,RD,C,1,,,
1936213,ZP,29R,PC,20130327,20111108,20130125,366,CI,I,1,,,
1936213,Z,21A,RL,20110720,20100813,20110509,2707,RD,I,1,,,
1936213,Z,21A,RL,20120526,20100813,20120208,1694,RD,I,1,,,
1936213,Z,26J,CJ,20150218,20140716,,956,CI,I,1,,,
1936214,ZP,183,CJ,20151212,20151113,,3000,CI,C,1,,,
1936230,ZP,74,CJ,20160413,20160404,,2304,CI,I,1,,,
1936231,ZP,74,CJ,20160413,20160404,,2304,CI,I,1,,,
1936234,ZP,830,7X,20111027,20110708,20111026,,FE,C,1,,,
1936239,ZP,313,7D,20130709,20130620,20130708,,FE,I,1,,,
1936242,ZP,256,CJ,20110215,20101217,,1063,CI,I,1,,,
1936251,ZP,463,CJ,20101116,20101001,,588,CI,I,1,,,
1936252,ZP,5,CJ,20160426,20160418,,4563,CI,C,1,,,
1936260,Z,83,SL,20160601,20140321,,2865,CI,I,1,,,
1936260,Z,83,CJ,20131008,20130923,,2478,CI,I,1,,,
1936260,Z,25,FT,20120810,20120731,,61406,RD,I,1,,,
1936260,Z,25,FT,20120113,20111222,,11504,RD,I,1,,,
1936260,Z,83,SL,20110716,20110705,,11608,RD,C,1,,,
1936260,Z,83,CJ,20100427,20100405,,22830,CI,I,1,,,
1936260,Z,83,PL,20120802,20100401,20120709,6190,RD,C,1,,,
1936260,Z,83,CJ,20100415,20100329,,1162,CI,I,1,,,
1936260,Z,83,PL,20140719,20091001,20140711,10058,RD,C,1,,,
1936260,Z,25,FT,20140812,20140708,,21065,RD,I,1,,,
1936260,Z,83,PC,20160804,20140610,20160112,7244,CI,I,1,,,
1936261,ZP,285,CJ,20110716,20110714,,3200,CI,I,1,,,
1936261,ZP,285,CJ,20091212,20091208,,649,CI,I,1,,,
1936264,ZP,31,CJ,20120926,20120823,,120,CI,I,1,,,
1936264,ZP,31,CJ,20111213,20110915,,500,CI,I,1,,,
1936264,ZP,29,SL,20140815,20140716,,1083,RD,I,1,,,
1936267,ZP,25R,PC,20160819,20130828,20141031,283,CI,I,1,,,
1936272,ZP,481,RL,20100210,20080824,20091228,5327,RD,I,1,,,
1936276,ZP,25,PC,20151010,20150618,20150924,392,CI,I,2,,,
1936276,ZP,25,PC,20150306,20141007,20150206,1329,CI,I,2,,,
1936276,ZP,25,PC,20140823,20140512,20140703,2579,CI,I,1,,,
1936276,ZP,25,PC,20140531,20140123,20140409,624,CI,I,2,,,
1936276,ZP,25,PC,20140612,20130725,20131008,386,CI,I,2,,,
1936276,ZP,25,PC,20130529,20121116,20130417,1072,CI,I,2,,,
1936276,ZP,25,PC,20100915,20100510,20100722,260,CI,I,2,,,
1936276,ZP,25,CJ,20160708,20160617,,1129,CI,I,2,,,
1936276,ZP,25,PC,20160601,20151119,20160407,1038,CI,I,2,,,
1936277,ZP,25,PC,20151010,20150618,20150924,392,CI,I,2,,,
1936277,ZP,25,PC,20150306,20141007,20150206,1329,CI,I,2,,,
1936277,ZP,25,PC,20140823,20140512,20140703,2579,CI,I,1,,,
1936277,ZP,25,PC,20140531,20140123,20140409,624,CI,I,2,,,
1936277,ZP,25,PC,20140612,20130725,20131008,386,CI,I,2,,,
1936277,ZP,25,PC,20130529,20121116,20130417,1072,CI,I,2,,,
1936277,ZP,25,PC,20100915,20100510,20100722,260,CI,I,2,,,
1936277,ZP,25,CJ,20160708,20160617,,1129,CI,I,2,,,
1936277,ZP,25,PC,20160601,20151119,20160407,1038,CI,I,2,,,
1936279,ZP,411,7D,20080926,20080911,20080925,,FE,I,1,,,
1936279,ZP,137,RL,20140813,20130108,20140324,1385,RD,I,1,,,
1936279,ZP,411,7X,20120719,20120330,20120718,,FE,C,1,,,
1936279,ZP,110,PC,20151217,20150226,20150612,894,CI,I,1,,,
1936290,ZP,223,CJ,20100420,20100215,,664,CI,I,2,,,
1936304,ZP,259,7X,20080709,20080324,20080707,,FE,I,1,,,
1936305,ZP,259,7X,20080709,20080324,20080707,,FE,I,1,,,
1936315,ZP,5,3X,20150911,20100814,20150910,,FE,I,1,,,
1936317,ZP,339,PC,20140417,20120320,20140122,1400,CI,C,2,,,
1936318,ZP,157,CB,20110609,20110516,20111010,6122,CI,I,2,,,
1936318,ZP,419,7X,20120111,20111010,20120110,,FE,I,1,,,
1936319,ZP,96,CJ,20131031,20131015,,3241,CI,I,1,,,
1936319,ZP,96,CJ,20121116,20121017,,1412,CI,I,1,,,
1936322,ZP,20Z,CJ,20120125,20110829,,55,CI,I,1,,,
1936332,ZP,3,PC,20140225,20130725,20140207,659,CI,I,1,,,
1936333,ZP,3,PC,20140225,20130725,20140207,659,CI,I,1,,,
1936338,ZP,627,3X,20150605,20100305,20150604,,FE,C,1,,,
1936340,ZP,109,7X,20081113,20080721,20081112,,FE,C,1,,,
1936341,ZP,109,7X,20081113,20080721,20081112,,FE,C,1,,,
1936342,ZP,950,7X,20141212,20140829,20141210,,FE,C,1,,,
1936344,ZP,25S,FT,20120801,20120719,,19883,RD,C,1,,,
1936344,ZP,25S,SL,20111102,20111024,,3203,RD,C,1,,,
1936344,ZP,25S,FT,20101103,20101001,,10761,RD,C,1,,,
1936344,ZP,25S,FT,20110111,20101122,,6805,RD,C,1,,,
1936344,ZP,25S,FT,20100925,20100909,,15393,RD,C,1,,,
1936350,ZP,109,7X,20151219,20150831,20151218,,FE,I,1,,,
1936351,ZP,77,CJ,20151009,20150916,,1704,CI,C,1,,,
1936358,ZP,309,7X,20110727,20110412,20110726,,FE,C,1,,,
1936358,ZP,168,CB,20100615,20100607,20110412,8924,CI,I,1,,,
1936362,ZP,801,RL,20110324,20081031,20110314,9908,RD,C,1,,,
1936379,ZP,80,PC,20130801,20120827,20130718,3728,CI,I,1,,,
1936379,ZP,80,PC,20111115,20100309,20110707,3434,CI,I,2,,,
1936390,ZP,203,7X,20100101,20090806,20091231,,FE,C,1,,,
1936398,ZP,830,7X,20140731,20140418,20140730,,FE,I,1,,,
1936399,ZP,376,7X,20070717,20070405,20070713,,FE,C,1,,,
1936401,ZP,301,CJ,20111201,20111123,,1030,CI,C,1,,,
1936404,ZP,13,PC,20120606,20120426,20120601,93,CI,I,1,,,
1936404,ZP,13,PC,20110913,20101116,20110902,3014,CI,I,1,,,
1936404,ZP,13,PC,20130323,20120628,20130315,514,CI,C,1,,,
1936405,ZP,13,PC,20130323,20120628,20130315,514,CI,C,1,,,
1936405,ZP,13,PC,20120525,20101206,20120516,2969,CI,I,1,,,
1936415,ZP,418,1X,20110211,20090901,20110208,,FE,I,1,,,
1936416,ZP,5,CJ,20100728,20100715,,170,CI,I,1,,,
1936416,ZP,5,CJ,20100602,20100526,,629,CI,I,2,,,
1936422,ZP,25C,PC,20160101,20120113,20140211,1990,CI,I,1,,,
1936422,ZP,26E,PC,20150401,20140416,20140812,526,CI,I,1,,,
1936431,ZP,03F,7X,20130201,20121025,20130131,,FE,I,1,,,
1936432,ZP,26P,7X,20120724,20120417,20120723,,FE,I,1,,,
1936433,ZP,246,PC,20160701,20160208,20160628,340,CI,I,2,,,
1936433,ZP,246,PC,20120921,20120612,20120917,507,CI,I,2,,,
1936433,ZP,246,PC,20110809,20100723,20110615,783,CI,I,2,,,
1936442,ZP,1,CJ,20150829,20150429,,3455,CI,I,1,,,
1936461,ZP,146,PC,20160625,20121024,20130708,1263,MU,I,1,,,
1936467,ZP,337,CJ,20121109,20121031,,689,CI,I,1,,,
1936469,ZP,409,CJ,20100609,20091113,,1351,CI,I,1,,,
1936469,ZP,361,CJ,20101130,20101008,,3267,CI,I,1,,,
1936479,ZP,113,PC,20120104,20100628,20110811,1481,CI,I,1,,,
1936495,ZP,151,RL,20110621,20110408,20110604,1143,RD,I,1,,,
1936495,ZP,151,RL,20110621,20110408,20110604,2480,RD,I,1,,,
1936497,ZP,74,CJ,20120228,20120119,,477,CI,I,1,,,
1936499,ZP,24J,7X,20140409,20140110,20140408,,FE,I,1,,,
1936506,ZP,151,7X,20140508,20131120,20140507,,FE,I,1,,,
1936522,Z,511,RL,20120313,20110705,20120223,12895,RD,C,1,,,
1936522,Z,511,RL,20111101,20101128,20111005,468,RD,C,1,,,
1936525,ZP,150,CJ,20140806,20140718,,1734,CI,I,2,,,
1936525,ZP,148,PL,20151114,20110904,20120111,200,RD,I,1,,,
1936525,ZP,148,PL,20120131,20110426,20120103,120,RD,I,1,,,
1936525,ZP,184,7X,20101201,20100823,20101129,,FE,I,1,,,
1936525,ZP,148,PL,20100306,20091229,20100202,278,RD,I,1,,,
1936525,ZP,150,CJ,20151103,20151013,,1700,CI,I,1,,,
1936536,ZP,181,CB,20100223,20100125,20131030,3080,CI,I,1,,,
1936536,ZP,304,7X,20140211,20131030,20140210,,FE,I,1,,,
1936543,ZP,75,7X,20140926,20140430,20140925,,FE,I,1,,,
1936550,ZP,1,7X,20080419,20071031,20080418,,FE,I,1,,,
1936552,ZP,950,7X,20100210,20091102,20100208,,FE,C,1,,,
1936554,ZP,218,7X,20150610,20120507,20120830,,BK,I,1,,,
1936558,ZP,268,CJ,20101207,20101112,,2771,CI,I,1,,,
1936562,ZP,618,PC,20150605,20110310,20110410,825,CI,I,1,,,
1936572,Z,11J,SL,20141105,20141021,,2204,RD,I,1,,,
1936572,Z,11J,SL,20141015,20140930,,1532,RD,I,1,,,
1936575,ZP,69,PC,20150512,20140326,20150305,1924,CI,C,1,,,
1936586,ZP,35L,7X,20130926,20130627,20130924,,FE,I,1,,,
1936587,ZP,35L,7X,20130926,20130627,20130924,,FE,I,1,,,
1936592,ZP,155,CJ,20100811,20100714,,2826,CI,I,1,,,
1936595,ZP,694,7X,20120726,20120412,20120725,,FE,I,1,,,
1936596,ZP,529,CJ,20140930,20140908,,117,CI,I,1,,,
1936600,ZP,740,CJ,20150616,20150305,,6779,CI,I,2,,,
1936603,ZP,17,CJ,20120418,20120323,,3547,CI,I,1,,,
1936603,ZP,17,CJ,20150123,20150114,,809,CI,I,2,,,
1936603,ZP,17,PC,20140813,20100430,20140731,3033,CI,C,1,,,
1936603,ZP,17,CJ,20110903,20110225,,5812,CI,I,1,,,
1936603,ZP,17,CJ,20110927,20110623,,2743,CI,I,1,,,
1936603,ZP,17,CJ,20120314,20120123,,6700,CI,I,1,,,
1936604,ZP,17,CJ,20111228,20111012,,2041,CI,I,1,,,
1936604,ZP,17,CJ,20120208,20120106,,2867,CI,I,1,,,
1936604,ZP,17,CJ,20120314,20120222,,5938,CI,I,1,,,
1936604,ZP,17,PC,20140813,20100430,20140731,3033,CI,C,1,,,
1936604,ZP,17,CJ,20101117,20100727,,568,CI,I,1,,,
1936604,ZP,17,CJ,20111018,20110815,,9842,CI,I,1,,,
1936605,ZP,17,CJ,20120314,20120222,,5938,CI,I,1,,,
1936605,ZP,17,CJ,20120208,20120106,,2867,CI,I,1,,,
1936605,ZP,17,CJ,20111228,20111012,,2041,CI,I,1,,,
1936605,ZP,17,CJ,20111018,20110815,,9842,CI,I,1,,,
1936605,ZP,17,CJ,20101117,20100727,,568,CI,I,1,,,
1936605,ZP,17,PC,20140813,20100430,20140731,3033,CI,C,1,,,
1936607,ZP,304,3D,20160811,20160419,20160810,,FE,I,1,,,
1936608,ZP,91,SL,20160712,20160707,,315,RD,I,1,,,
1936612,ZP,79,CJ,20120505,20120410,,8702,CI,C,1,,,
1936614,ZP,34G,CJ,20160126,20130903,,4589,SU,C,1,,,
1936615,ZP,00T,TL,20131011,20120604,,523,RD,C,1,,,
1936618,ZP,276,CJ,20100610,20100607,,1274,CI,I,1,,,
1936618,ZP,276,CJ,20101120,20101118,,1419,CI,I,1,,,
1936619,ZP,44,PC,20160607,20160121,20160512,436,CI,I,1,,,
1936619,ZP,44,PC,20150603,20140717,20150528,680,CI,I,2,,,
1936621,ZP,693,7X,20080731,20080410,20080730,,FE,C,1,,,
1936622,ZP,693,7X,20080731,20080410,20080730,,FE,C,1,,,
1936626,ZP,16W,CJ,20110614,20110308,,1804,MU,C,1,,,
1936628,ZP,203,7X,20150521,20150218,20150520,,FE,I,1,,,
1936633,ZP,557,RL,20150709,20131104,20140121,1303,RD,I,1,,,
1936639,ZP,1,7X,20080806,20080501,20080805,,FE,C,1,,,
1936643,ZP,276,7X,20090806,20090415,20090805,,FE,I,1,,,
1936644,ZP,203,7X,20080222,20071108,20080214,,FE,I,1,,,
1936645,ZP,01Z,3F,20130726,20130724,,,FE,I,1,,,
1936654,ZP,25N,RL,20130517,20081203,20130503,81,RD,C,1,,,
1936660,ZP,169,RL,20140108,20121204,20130417,490,RD,I,1,,,
1936665,ZP,16D,7X,20150106,20140514,20150105,,FE,I,1,,,
1936667,ZP,24G,3F,20150717,20150716,,,FE,I,1,,,
1936674,ZP,25V,RL,20150213,20100128,20141210,4665,RD,I,1,,,
1936674,ZP,08F,CJ,20120605,20120501,,765,CI,I,1,,,
1936675,ZP,3,7X,20160311,20091230,20100413,,BK,I,1,,,
1936676,ZP,25S,RL,20160416,20151112,20160405,116,RD,I,1,,,
1936676,ZP,25S,RL,20150528,20141104,20150518,120,RD,I,1,,,
1936676,ZP,25S,RL,20140423,20131105,20140207,129,RD,I,1,,,
1936683,ZP,84,7X,20141118,20080402,20141117,,FE,C,1,,,
1936684,ZP,139,CJ,20151007,20150813,,5114,CI,I,1,,,
1936685,ZP,411,7X,20150806,20150430,20150805,,FE,C,1,,,
1936687,ZP,1,7X,20090225,20081121,20090224,,FE,C,1,,,
1936689,ZP,139,CJ,20140617,20140424,,417,CI,I,1,,,
1936692,ZP,130,CJ,20130312,20121026,,5384,CI,I,1,,,
1936702,ZP,419,7X,20111019,20110714,20111018,,FE,I,1,,,
1936703,ZP,392,FT,20100520,20100422,,7329,RD,I,1,,,
1936708,ZP,484,7X,20140312,20131108,20140311,,FE,I,1,,,
1936712,ZP,150,PC,20151021,20150515,20150914,580,CI,I,1,,,
1936712,ZP,418,7X,20091020,20090702,20091019,,FE,I,1,,,
1936714,ZP,339,CJ,20121023,20120801,,1833,RD,I,1,,,
1936715,ZP,57,CJ,20151117,20140217,,2474,CI,I,1,,,
1936715,ZP,57,CJ,20151216,20140624,,749,CI,I,1,,,
1936716,ZP,143,CJ,20091218,20091203,,745,CI,I,1,,,
1936717,ZP,34,CB,20100325,20100312,20120319,6914,CI,I,1,,,
1936717,ZP,34,CB,20091229,20091210,20120319,45236,CI,I,1,,,
1936717,ZP,1,7X,20120629,20120319,20120627,,FE,C,1,,,
1936721,ZP,411,7X,20100708,20100319,20100707,,FE,I,1,,,
1936725,ZP,00F,RL,20140729,20140520,20140613,442,RD,C,1,,,
1936725,ZP,00F,RL,20150820,20150423,20150624,258,RD,C,1,,,
1936744,ZP,411,3F,20150820,20150819,,,FE,I,1,,,
1936744,ZP,418,7X,20081224,20080917,20081223,,FE,I,1,,,
1936750,ZP,110,CB,20110111,20100520,20100625,1415,CI,I,1,,,
1936750,ZP,411,7X,20101006,20100625,20101005,,FE,I,1,,,
1936751,ZP,26P,7X,20091111,20090728,20091110,,FE,I,1,,,
1936761,ZP,26,PC,20110701,20110204,20110516,110,CI,I,1,,,
1936765,ZP,405,7X,20120523,20111224,20120424,,BK,I,1,,,
1936775,ZP,10,CJ,20140913,20140728,,1388,CI,I,1,,,
1936778,ZP,541,CJ,20110224,20110215,,13537,CI,I,1,,,
1936790,ZP,203,7X,20100217,20091028,20100216,,FE,C,1,,,
1936796,ZP,22C,CJ,20120720,20120622,,1173,CI,C,1,,,
1936800,ZP,582,CJ,20130227,20130204,,1305,CI,I,1,,,
1936810,ZP,29N,PC,20110330,20091207,20100923,311,CI,I,1,,,
